ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,demand_neg_rrp,demand_neg_rrp_lower,demand_neg_rrp_upper,demand_pos_rrp,demand_pos_rrp_lower,demand_pos_rrp_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,frac_at_neg_rrp,frac_at_neg_rrp_lower,frac_at_neg_rrp_upper,holiday_y,holiday_y_lower,holiday_y_upper,max_temperature,max_temperature_lower,max_temperature_upper,min_temperature,min_temperature_lower,min_temperature_upper,rainfall,rainfall_lower,rainfall_upper,rrp,rrp_lower,rrp_upper,rrp_negative,rrp_negative_lower,rrp_negative_upper,rrp_positive,rrp_positive_lower,rrp_positive_upper,school_day_y,school_day_y_lower,school_day_y_upper,solar_exposure,solar_exposure_lower,solar_exposure_upper,unnamed: 0,unnamed: 0_lower,unnamed: 0_upper,unnamed: 0.1,unnamed: 0.1_lower,unnamed: 0.1_upper,unnamed: 0.2,unnamed: 0.2_lower,unnamed: 0.2_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-04-21,121929.44321762226,111485.13246069601,111561.8533370364,121929.44321762226,121929.44321762226,-10406.88502779562,-10406.88502779562,-10406.88502779562,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-0.08170603097546258,-0.08170603097546258,-0.08170603097546258,-0.017055447233241396,-0.017055447233241396,-0.017055447233241396,0.0,0.0,0.0,111522.55818982664
2018-04-22,121941.78616106122,111498.35038081551,111571.2799728848,121941.78616106122,121941.78616106122,-10406.97457162127,-10406.97457162127,-10406.97457162127,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-0.1783286762469881,-0.1783286762469881,-0.1783286762469881,-0.009976627610398511,-0.009976627610398511,-0.009976627610398511,0.0,0.0,0.0,111534.81158943995
2018-04-23,121954.12910450016,111510.12022295725,111589.11103965226,121954.12910450016,121954.12910450016,-10406.752173398729,-10406.752173398729,-10406.752173398729,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.037663690651114475,0.037663690651114475,0.037663690651114475,-0.003570771966196788,-0.003570771966196788,-0.003570771966196788,0.0,0.0,0.0,111547.37693110143
2018-04-24,121966.47204793913,111522.70856955294,111596.5841705553,121966.47204793913,121966.47204793913,-10406.733593711948,-10406.733593711948,-10406.733593711948,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.050586404460419974,0.050586404460419974,0.050586404460419974,0.0020862010037709373,0.0020862010037709373,0.0020862010037709373,0.0,0.0,0.0,111559.73845422718
2018-04-25,121978.81499137807,111533.24751831227,111610.02880481724,121978.81499137807,121978.81499137807,-10406.71883386085,-10406.71883386085,-10406.71883386085,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.06050004106142663,0.06050004106142663,0.06050004106142663,0.006932415501172394,0.006932415501172394,0.006932415501172394,0.0,0.0,0.0,111572.09615751721
2018-04-26,121991.157934817,111547.19290158604,111621.00545787146,121991.157934817,121991.157934817,-10406.710944157143,-10406.710944157143,-10406.710944157143,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.06440144853142513,0.06440144853142513,0.06440144853142513,0.010920711736373951,0.010920711736373951,0.010920711736373951,0.0,0.0,0.0,111584.44699065987
2018-04-27,122003.50087825597,111558.4211150348,111637.01031269232,122003.50087825597,122003.50087825597,-10406.725364071797,-10406.725364071797,-10406.725364071797,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.04688312251867539,0.04688312251867539,0.04688312251867539,0.014019123094641947,0.014019123094641947,0.014019123094641947,0.0,0.0,0.0,111596.77551418418
2018-04-28,122015.83459925333,111571.9525856209,111646.06695501287,122015.83459925333,122015.83459925333,-10406.85176119031,-10406.85176119031,-10406.85176119031,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-0.08170603097571594,-0.08170603097571594,-0.08170603097571594,0.016211158078896892,0.016211158078896892,0.016211158078896892,0.0,0.0,0.0,111608.98283806302
2018-04-29,122028.1683202507,111582.24270502702,111658.31695117286,122028.1683202507,122028.1683202507,-10406.947099104826,-10406.947099104826,-10406.947099104826,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-0.178328676246947,-0.178328676246947,-0.178328676246947,0.01749588883414481,0.01749588883414481,0.01749588883414481,0.0,0.0,0.0,111621.22122114587
2018-04-30,122040.50204124808,111595.73284165835,111670.64126686264,122040.50204124808,122040.50204124808,-10406.730714777943,-10406.730714777943,-10406.730714777943,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.03766369065124001,0.03766369065124001,0.03766369065124001,0.017887848818412752,0.017887848818412752,0.017887848818412752,0.0,0.0,0.0,111633.77132647013
2018-05-01,122052.83576224544,111609.01202081826,111684.29504659802,122052.83576224544,122052.83576224544,-10406.718263170254,-10406.718263170254,-10406.718263170254,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.05058640446035131,0.05058640446035131,0.05058640446035131,0.017416742697984162,0.017416742697984162,0.017416742697984162,0.0,0.0,0.0,111646.11749907518
2018-05-02,122065.1694832428,111621.09920123684,111694.21514481455,122065.1694832428,122065.1694832428,-10406.70963930445,-10406.70963930445,-10406.70963930445,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.06050004106117605,0.06050004106117605,0.06050004106117605,0.01612697190172571,0.01612697190172571,0.01612697190172571,0.0,0.0,0.0,111658.45984393836
2018-05-03,122077.50320424017,111633.43444613287,111711.28517100733,122077.50320424017,122077.50320424017,-10406.707787889314,-10406.707787889314,-10406.707787889314,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.06440144853151498,0.06440144853151498,0.06440144853151498,0.014076979566993433,0.014076979566993433,0.014076979566993433,0.0,0.0,0.0,111670.79541635085
2018-05-04,122089.83692523754,111644.40901754682,111721.8539526265,122089.83692523754,122089.83692523754,-10406.728044775944,-10406.728044775944,-10406.728044775944,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.04688312251854559,0.04688312251854559,0.04688312251854559,0.011338418950076984,0.011338418950076984,0.011338418950076984,0.0,0.0,0.0,111683.1088804616
2018-05-05,122102.17064623491,111657.66606793899,111732.03108235316,122102.17064623491,122102.17064623491,-10406.859977198535,-10406.859977198535,-10406.859977198535,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-0.08170603097578957,-0.08170603097578957,-0.08170603097578957,0.007995149852576114,0.007995149852576114,0.007995149852576114,0.0,0.0,0.0,111695.31066903638
2018-05-06,122114.50436723228,111665.6841450662,111742.80984428996,122114.50436723228,122114.50436723228,-10406.960452925334,-10406.960452925334,-10406.960452925334,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-0.17832867624698412,-0.17832867624698412,-0.17832867624698412,0.0041420683241299135,0.0041420683241299135,0.0041420683241299135,0.0,0.0,0.0,111707.54391430694
2018-05-07,122126.83808822963,111684.36241266127,111757.73400832058,122126.83808822963,122126.83808822963,-10406.748718850848,-10406.748718850848,-10406.748718850848,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.037663690651032096,0.037663690651032096,0.037663690651032096,-0.00011622408539006465,-0.00011622408539006465,-0.00011622408539006465,0.0,0.0,0.0,111720.08936937878
2018-05-08,122139.17180922702,111691.58571456502,111770.07170341452,122139.17180922702,122139.17180922702,-10406.740346816827,-10406.740346816827,-10406.740346816827,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.050586404460253045,0.050586404460253045,0.050586404460253045,-0.004666903873917057,-0.004666903873917057,-0.004666903873917057,0.0,0.0,0.0,111732.4314624102
2018-05-09,122151.50553022439,111706.03632993331,111781.51815848175,122151.50553022439,122151.50553022439,-10406.73515682886,-10406.73515682886,-10406.73515682886,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.06050004106131205,0.06050004106131205,0.06050004106131205,-0.009390552508210784,-0.009390552508210784,-0.009390552508210784,0.0,0.0,0.0,111744.77037339553
2018-05-10,122163.83925122177,111719.29066663775,111796.84689336902,122163.83925122177,122163.83925122177,-10406.736027783982,-10406.736027783982,-10406.736027783982,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.06440144853160484,0.06440144853160484,0.06440144853160484,-0.014162915100474646,-0.014162915100474646,-0.014162915100474646,0.0,0.0,0.0,111757.10322343779
2018-05-11,122176.17297221912,111730.43430401997,111806.3964134464,122176.17297221912,122176.17297221912,-10406.758239971532,-10406.758239971532,-10406.758239971532,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.04688312251884206,0.04688312251884206,0.04688312251884206,-0.018856776637424653,-0.018856776637424653,-0.018856776637424653,0.0,0.0,0.0,111769.41473224759
2018-05-12,122188.50669321649,111745.21160819831,111821.51741099264,122188.50669321649,122188.50669321649,-10406.891316287001,-10406.891316287001,-10406.891316287001,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-0.08170603097572755,-0.08170603097572755,-0.08170603097572755,-0.023343938614060308,-0.023343938614060308,-0.023343938614060308,0.0,0.0,0.0,111781.61537692949
2018-05-13,122200.84041421386,111755.55674877048,111832.86079217668,122200.84041421386,122200.84041421386,-10406.992092269356,-10406.992092269356,-10406.992092269356,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-0.17832867624703677,-0.17832867624703677,-0.17832867624703677,-0.027497275697681775,-0.027497275697681775,-0.027497275697681775,0.0,0.0,0.0,111793.8483219445
